Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,"SEO Title,SEO Description",Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
G0844,,,,,,,COLOR,CHAM,SIZE,20W,,,G0844W-CHAM-20W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,CHAM,SIZE,22W,,,G0844W-CHAM-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,CHAM,SIZE,24W,,,G0844W-CHAM-24W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,CHAM,SIZE,26W,,,G0844W-CHAM-26W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,GLD/BLK,SIZE,14W,,,G0844W-GLD/BLK-14W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,GLD/BLK,SIZE,16W,,,G0844W-GLD/BLK-16W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,GLD/BLK,SIZE,18W,,,G0844W-GLD/BLK-18W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,GLD/BLK,SIZE,20W,,,G0844W-GLD/BLK-20W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,GLD/BLK,SIZE,22W,,,G0844W-GLD/BLK-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,ICE BLUE,SIZE,14W,,,G0844W-ICE BLUE-14W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,ICE BLUE,SIZE,16W,,,G0844W-ICE BLUE-16W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,ICE BLUE,SIZE,18W,,,G0844W-ICE BLUE-18W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,ICE BLUE,SIZE,20W,,,G0844W-ICE BLUE-20W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,ICE BLUE,SIZE,22W,,,G0844W-ICE BLUE-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,ICE BLUE,SIZE,24W,,,G0844W-ICE BLUE-24W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,IVY,SIZE,14W,,,G0844W-IVY-14W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,IVY,SIZE,16W,,,G0844W-IVY-16W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,IVY,SIZE,18W,,,G0844W-IVY-18W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,IVY,SIZE,20W,,,G0844W-IVY-20W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,IVY,SIZE,22W,,,G0844W-IVY-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,IVY,SIZE,24W,,,G0844W-IVY-24W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,IVY,SIZE,26W,,,G0844W-IVY-26W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,SIL,SIZE,14W,,,G0844W-SIL-14W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,SIL,SIZE,16W,,,G0844W-SIL-16W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,SIL,SIZE,18W,,,G0844W-SIL-18W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,SIL,SIZE,20W,,,G0844W-SIL-20W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,SIL,SIZE,22W,,,G0844W-SIL-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,SIL,SIZE,24W,,,G0844W-SIL-24W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,SIL,SIZE,26W,,,G0844W-SIL-26W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,WHT,SIZE,14W,,,G0844W-WHT-14W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,WHT,SIZE,16W,,,G0844W-WHT-16W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,WHT,SIZE,18W,,,G0844W-WHT-18W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,WHT,SIZE,20W,,,G0844W-WHT-20W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,WHT,SIZE,22W,,,G0844W-WHT-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G0844,,,,,,,COLOR,WHT,SIZE,24W,,,G0844W-WHT-24W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,G1001,3 PC SET,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,BLK,SIZE,10,,,G1001-BLK-10,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/qw3xc3euvg1giy6/G1001%20Black_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
G1001,,,,,,,COLOR,BLK,SIZE,12,,,G1001-BLK-12,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,BLK,SIZE,14,,,G1001-BLK-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,BLK,SIZE,16,,,G1001-BLK-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,BLK,SIZE,18,,,G1001-BLK-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,DK. SILVER,SIZE,10,,,G1001-DK. SILVER-10,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,DK. SILVER,SIZE,12,,,G1001-DK. SILVER-12,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,DK. SILVER,SIZE,14,,,G1001-DK. SILVER-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,DK. SILVER,SIZE,16,,,G1001-DK. SILVER-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,DK. SILVER,SIZE,18,,,G1001-DK. SILVER-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,LT. SILVER,SIZE,10,,,G1001-LT. SILVER-10,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,LT. SILVER,SIZE,12,,,G1001-LT. SILVER-12,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,LT. SILVER,SIZE,14,,,G1001-LT. SILVER-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,LT. SILVER,SIZE,16,,,G1001-LT. SILVER-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,LT. SILVER,SIZE,18,,,G1001-LT. SILVER-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,BLK,SIZE,14W,,,G1001W-BLK-14W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,BLK,SIZE,16W,,,G1001W-BLK-16W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,BLK,SIZE,18W,,,G1001W-BLK-18W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,BLK,SIZE,20W,,,G1001W-BLK-20W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,BLK,SIZE,22W,,,G1001W-BLK-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,BLK,SIZE,24W,,,G1001W-BLK-24W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,BLK,SIZE,26W,,,G1001W-BLK-26W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,DK. SILVER,SIZE,14W,,,G1001W-DK. SILVER-14W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,DK. SILVER,SIZE,16W,,,G1001W-DK. SILVER-16W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,DK. SILVER,SIZE,18W,,,G1001W-DK. SILVER-18W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,DK. SILVER,SIZE,20W,,,G1001W-DK. SILVER-20W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,DK. SILVER,SIZE,22W,,,G1001W-DK. SILVER-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,DK. SILVER,SIZE,24W,,,G1001W-DK. SILVER-24W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,DK. SILVER,SIZE,26W,,,G1001W-DK. SILVER-26W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,WHT,SIZE,14W,,,G1001W-WHT-14W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,WHT,SIZE,16W,,,G1001W-WHT-16W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,WHT,SIZE,18W,,,G1001W-WHT-18W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,WHT,SIZE,20W,,,G1001W-WHT-20W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,WHT,SIZE,22W,,,G1001W-WHT-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,WHT,SIZE,24W,,,G1001W-WHT-24W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1001,,,,,,,COLOR,WHT,SIZE,26W,,,G1001W-WHT-26W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,G1007,3 PCS SET,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,BLK,SIZE,8,,,G1007-BLK-8,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/ax7t6qpx5unss8a/G1007%20Red_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
G1007,,,,,,,COLOR,BLK,SIZE,10,,,G1007-BLK-10,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/y5ygdwatk3964rq/G1007%20Black_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,BLK,SIZE,12,,,G1007-BLK-12,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/a19f0dta41yx57f/G1007%20EMERALD_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,BLK,SIZE,14,,,G1007-BLK-14,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/syi1u6sx4437y52/G1007%20Chocolate_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,BLK,SIZE,16,,,G1007-BLK-16,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/6xsy059ov1sz873/G1007%20Pink_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,BLK,SIZE,18,,,G1007-BLK-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,CHOCO,SIZE,10,,,G1007-CHOCO-10,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,CHOCO,SIZE,12,,,G1007-CHOCO-12,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,CHOCO,SIZE,14,,,G1007-CHOCO-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,CHOCO,SIZE,16,,,G1007-CHOCO-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,CHOCO,SIZE,18,,,G1007-CHOCO-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,Emerald,SIZE,10,,,G1007-Emerald-10,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,Emerald,SIZE,12,,,G1007-Emerald-12,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,Emerald,SIZE,14,,,G1007-Emerald-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,Emerald,SIZE,16,,,G1007-Emerald-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,Emerald,SIZE,18,,,G1007-Emerald-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,PINK,SIZE,8,,,G1007-PINK-8,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,PINK,SIZE,10,,,G1007-PINK-10,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,PINK,SIZE,12,,,G1007-PINK-12,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,PINK,SIZE,14,,,G1007-PINK-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,PINK,SIZE,16,,,G1007-PINK-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,PINK,SIZE,18,,,G1007-PINK-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,RED,SIZE,8,,,G1007-RED-8,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,RED,SIZE,10,,,G1007-RED-10,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,RED,SIZE,12,,,G1007-RED-12,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,RED,SIZE,14,,,G1007-RED-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,RED,SIZE,16,,,G1007-RED-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,RED,SIZE,18,,,G1007-RED-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1007,,,,,,,COLOR,WHT,SIZE,8,,,G1007-WHT-8,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
