Name,Address,City,State,Zip
Greater Galilee Missionary Chr,4637 Gano St,Houston,TX,77009
Greater Jerusalem Baptist Chr,8901 Jensen Dr,Houston,TX,77093
Greater Mt Zion Baptist Church,PO Box 6314,Austin,TX,78762
Greater New Grove Baptist Chr,7311 Mt Houston Rd,Houston,TX,77050
Greater New Testament Baptist,4802 Van Fleet St,Houston,TX,77033
Greater Northeast Antioch,5121 Langley Rd,Houston,TX,77016
Greater Oak Grove Baptist Chr,9829 Sandra St,Houston,TX,77016
Greater Purelight Missionary,12330 Vickery St,Houston,TX,77039
Greater St Matthew Baptist Chr,PO Box 330721,Houston,TX,77233
Greater St Paul Missionary Chr,6531 Beekman Rd,Houston,TX,77021
Greater Star Missionary Bapt,5510 Cruse Rd,Houston,TX,77016
Greater Union Baptist Church,PO Box 15350,Houston,TX,77220
Greater Zion Baptist Church,3202 Trulley St,Houston,TX,77004
Greenspoint Baptist Church,11703 Walters Rd,Houston,TX,77067
Grtr Northside Antioch Bapt Ch,2502 Campbell St,Houston,TX,77026
Harmony Missionary Baptist,925 Firnat St,Houston,TX,77022
Higher Dimension Baptist Chr,PO Box 742169,Houston,TX,77274
Holman Street Baptist Church,PO Box 1420,Houston,TX,77251
Holy Trinity Missionary Church,PO Box 450869,Houston,TX,77245
Hopewell Baptist Church,PO Box 263285,Houston,TX,77207
Houston Christian United,149 Winkler Dr,Houston,TX,77087
Houston Northwest Baptist Chr,19911 State Highway 249,Houston,TX,77070
Iglesia Bautista Casa Del,1134 Port St,Houston,TX,77020
Iglesia Bautista Grace,7602 Fulton St,Houston,TX,77022
Jersey Village Baptist Church,16518 Jersey Dr,Houston,TX,77040
John Ralston United Baptist,7820 John Ralston Rd,Houston,TX,77044
Jordan Grove Missionary Bapt,2603 Anita St,Houston,TX,77004
Kashmere Garden Baptist Church,4302 Cavalcade St,Houston,TX,77026
Lawndale Avenue Baptist Church,5206 Lawndale St,Houston,TX,77023
Lazybrook Baptist Church,1822 W 18th St,Houston,TX,77008
Lilly Grove Baptist Church,PO Box 14581,Houston,TX,77221
Lindale Baptist Church Sbc,6615 Irvington Blvd,Houston,TX,77022
Little York Baptist Church,609 Little York Rd,Houston,TX,77076
Loyal Missionary Baptist Chr,PO Box 88137,Houston,TX,77288
Meadowbrook Baptist Church,1207 N Old Robinson Rd,Robinson,TX,76706
Memorial Baptist Church Sbc,9101 Airline Dr,Houston,TX,77037
Memorial Drive Baptist Church,325 Piney Point Rd,Houston,TX,77024
Metropolitan Baptist Church,6051 Azle Ave,Fort Worth,TX,76135
Mount Carmel Baptist Church,6328 England St,Houston,TX,77021
Mount Houston Baptist Church,5805 Mt Houston Rd,Houston,TX,77050
Mount Moriah Baptist Church,4730 Pederson St,Houston,TX,77033
Mount Olive Baptist Church,1800 E 11th St,Austin,TX,78702
Mount Zion Baptist Church,2938 E 13th St,Austin,TX,78702
Mt Ararat Baptist Church,4503 Noble St,Houston,TX,77020
Mt Canaan Baptist Church,7400 N Wayside Dr,Houston,TX,77028
Mt Hebron Babtist Church,7817 Calhoun Rd,Houston,TX,77033
Mt Horeb Missionary Baptist,PO Box 130235,Houston,TX,77219
Mt Morian Missionary Baptist,15500 Vandalia Way,Houston,TX,77053
Mt Olive Baptist Church,PO Box 99,Scurry,TX,75158
Mt Pleasant Baptist Church,PO Box 836,Wichita Falls,TX,76307
Mt Sinai Baptist Church,1109 2nd St,Orange,TX,77630
Mt Vernon Baptist Church,3816 Stassen St,Houston,TX,77051
Mt Zion Missionary Baptist Chr,9318 Homestead Rd,Houston,TX,77016
Munn Street Baptist Church,10910 Munn St,Houston,TX,77029
Nassau Bay Baptist Church,18131 Nassau Bay Dr,Houston,TX,77058
New Commandment Baptist Church,10430-1/2 Hirsch Rd,Houston,TX,77016
New Community Baptist Church,PO Box 280009,Houston,TX,77228
New Faith Church,PO Box 23956,Houston,TX,77228
New Faith Ministry Baptist Chr,8802 Curry Rd,Houston,TX,77093
New Heights Baptist Church,1422 Dorothy St,Houston,TX,77008
New Loyalty Baptist Church,6100 Hirsch Rd,Houston,TX,77026
New Mount Calvary Baptist Chr,4711 Kelley St,Houston,TX,77026
New Mount Carmel Baptist Chr,4301 Weaver Rd,Houston,TX,77016
New Peaceful Rest Baptist Chr,6520 Heffernan St,Houston,TX,77087
New Pleasant Grove Baptist,3221 Bain St,Houston,TX,77026
New Providence Baptist Church,3900 Vaughn Blvd,Fort Worth,TX,76119
New Spirit of Life Baptist Chr,7300 Nordling Rd,Houston,TX,77076
Norhill Baptist Church,3600 Michaux St,Houston,TX,77009
North Central Baptist Church,2102 Tidwell Rd,Houston,TX,77093
North Side Antioch Baptist Chr,1811 Stevens St,Houston,TX,77026
Northshore Comm Baptist Church,14234 Alderson St,Houston,TX,77015
Northside Missionary Baptist,6915 Curry Rd,Houston,TX,77093
Oak Lake Baptist Church,PO Box 722444,Houston,TX,77272
Olivet Baptist Church,1179 San Bernard St,Austin,TX,78702
Ost Baptist Church,4219 Banner Dr,Houston,TX,77013
Outreach Missionary Baptist,5055 Bellfort St,Houston,TX,77033
Park Place Baptist Church,4101 Broadway St,Houston,TX,77087
Park Temple Baptist Church,2832 Townsend Dr,Fort Worth,TX,76110
Parkway Baptist Church,5600 Virginia Pky,McKinney,TX,75071
Parkwood Baptist Church,PO Box 60143,Houston,TX,77205
Pentecostal Baptist Church,8310 Southview St,Houston,TX,77051
Pisidia Missionary Church,4610 Aledo St,Houston,TX,77051
Pleasant Grove Missionary Bapt,PO Box 15256,Houston,TX,77220
Pleasant Hill Baptist Church,13590 TX-110,Tyler,TX,75704
Progressive Missionary Baptist,944 Reverend B J Lewis Dr,Houston,TX,77088
Rice Temple Baptist Church,6409 Greenbriar St,Houston,TX,77030
Rittenhouse Baptist Church,513 W Rittenhouse Rd,Houston,TX,77091
River Oaks Baptist Church,1515 Long Ave,River Oaks,TX,76114
Sagemont Chr Mission Control,7730 Fuqua St,Houston,TX,77075
Sagemont Church,11300 S Sam Houston Pky E,Houston,TX,77089
Sagemont Church Annex,11323 Hughes Rd,Houston,TX,77089
Salem Baptist Church,PO Box 10445,Houston,TX,77206
Second Baptist Church,400 E Wallisville Rd,Highlands,TX,77562
Second Mt Olive Baptist Church,2523 Chew St,Houston,TX,77020
Seoul Baptist Church-Houston,7775 Fairbanks N Houston Rd,Houston,TX,77040
Sharpstown Baptist Church,7000 Bellaire Blvd,Houston,TX,77074
Solid Rock Baptist Church,PO Box 401,Port Arthur,TX,77641
South Aldine Baptist Church,2121 Aldine Mail Rd,Houston,TX,77039
South Main Baptist Church,PO Box 7239,Pasadena,TX,77508
South Park Baptist Church,401 W Warrior Trl,Grand Prairie,TX,75052
South Post Oak Baptist Church,13535 S Post Oak Rd,Houston,TX,77045
South Union Baptist Church,3550 Lydia St,Houston,TX,77021
Southwest Community Baptist,14880 Bellaire Blvd,Houston,TX,77083
Spring Woods Baptist Church,10131 Emnora Ln,Houston,TX,77080
St James Baptist Missionary,5546 Teague Rd,Houston,TX,77041
St John Baptist Church,1213 Garber St,Texarkana,TX,75501
St John Missionary Baptist,2702 Dowling St,Houston,TX,77004
St Luke Baptist Church,1301 Avenue L,Galveston,TX,77550
St Marks Baptist Church,PO Box 15678,Houston,TX,77220
St Paul Missionary Baptist Chr,7743 Rand St,Houston,TX,77028
St Rest Baptist Church,1014 Gregg St,Houston,TX,77020
St Stephen Baptist Church,170 Rittenhouse St,Houston,TX,77076
Star Bethel Missionary Baptist,8407 Carver Rd,Houston,TX,77088
Sterling Wood Baptist Church,4910 E Sam Houston Pky N,Houston,TX,77015
Sugar Valley Baptist Church,PO Box 330039,Houston,TX,77233
Sweet Home Missionary Baptist,7104 Homestead Rd,Houston,TX,77028
Tallowood Baptist Church,555 Tallowood Rd,Houston,TX,77024
Timbergrove Baptist Church,946 W 17th St,Houston,TX,77008
Trinity Baptist Church Sbc,1202 Hogan St,Houston,TX,77009
Trinity Gardens First Baptist,6610 Wileyvale Rd,Houston,TX,77028
Trinity Missionary Baptist Chr,8418 Woodward St,Houston,TX,77051
University Baptist Church,PO Box 2100,Galveston,TX,77553
Uvalde Baptist Church,901 Uvalde Rd,Houston,TX,77015
Vietnamese Baptist Church,219 N 7th St,Garland,TX,75040
West University Baptist Church,6218 Auden St,Houston,TX,77005
Westbury Baptist Church Sbc,10425 Hillcroft St,Houston,TX,77096
Westway Baptist Church,11207 Perry Rd,Houston,TX,77064
Wheeler Avenue Baptist Church,3826 Wheeler St,Houston,TX,77004
White Oak Baptist Church,3615 Mangum Rd,Houston,TX,77092
Willow Meadows Baptist Church,4300 W Bellfort St,Houston,TX,77035
Willow Park Baptist Church,129 S Ranch House Rd,Aledo,TX,76008
Woodforest Baptist,13305 Woodforest Blvd,Houston,TX,77015
Woodhaven Baptist Deaf Church,9920 Long Point Rd,Houston,TX,77055
Woodland Trails Baptist Church,9615 N Houston Rosslyn Rd,Houston,TX,77088
All Saints Catholic Church,5231 Meadowcreek Dr,Dallas,TX,75248
Annunciation Catholic Church,PO Box 214,Houston,TX,77001
Ascension Catholic Church,4605 Jetty Ln,Houston,TX,77072
Assumption Catholic Church,901 Roselane St,Houston,TX,77037
Blessed Sacrament Catholic Chr,600 Oblate Dr,San Antonio,TX,78216
Catholic Community-St Cecilia,11720 Joan of Arc Dr,Houston,TX,77024
Catholic Newman Church,4805 Calhoun Rd,Houston,TX,77004
Christ the King Catholic Chr,210 E 24th Ave,Belton,TX,76513
Christ the Redeemer Catholic,11507 Huffmeister Rd,Houston,TX,77065
Continuing Christian Education,11011 Hall Rd,Houston,TX,77089
Corpus Christi Catholic Church,9900 Stella Link Rd,Houston,TX,77025
Holy Name Catholic Church,3814 Nash Blvd,San Antonio,TX,78223
Immaculate Conception,PO Box 311,Brownsville,TX,78522
Immaculate Heart of Mary Chr,617 S Santa Rosa Ave,San Antonio,TX,78204
Notre Dame Catholic Church,7720 Boone Rd,Houston,TX,77072
Our Lady of Czestochowa,1712 Oak Tree Dr,Houston,TX,77080
Our Lady of Guadalupe Church,113 Dickey St,Taylor,TX,76574
Our Lady of Lavang Church,12320 Old Foltin Rd,Houston,TX,77086
Our Lady of Sea Catholic Chr,1401 Fidelity St,Houston,TX,77029
Our Lady of Sorrows,PO Box 2548,Victoria,TX,77902
Our Lady of St John Church,7500 Hirsch Rd,Houston,TX,77016
Our Mother of Mercy Church,3390 Sarah St,Beaumont,TX,77705
Prince of Peace Catholic Cmnty,19222 State Highway 249,Houston,TX,77070
Resurrection Church,915 Zoe St,Houston,TX,77020
Sacred Heart Co-Cathedral,1111 Pierce St,Houston,TX,77002
St Albert Church,11027 S Gessner Dr,Houston,TX,77071
St Alphonsus Catholic Church,9217 E Avenue L,Houston,TX,77012
St Ambrose Church,4213 Mangum Rd,Houston,TX,77092
St Anne De Beaupre Catholic,2810 Link Rd,Houston,TX,77009
St Anne's Catholic Church,1111 S Cherry St,Tomball,TX,77375
St Augustine Catholic Church,5438 Laurel Creek Way,Houston,TX,77017
St Benedict Catholic Church,4025 Grapevine St,Houston,TX,77045
St Bernadette Catholic Church,15500 El Camino Real,Houston,TX,77062
St Catherine of Siena Catholic,1705 E Peters Colony Rd,Carrollton,TX,75007
St Charles Borromeo Catholic,501 Tidwell Rd,Houston,TX,77022
St Christophers Catholic Chr,8150 Park Place Blvd,Houston,TX,77017
St Dominic Catholic Church,8215 Reservoir Ave,Houston,TX,77049
St Elizabeth Ann Seton Church,2016 Willis Ln,Keller,TX,76248
St Frances Cabrini Catholic,10727 Hartsook St,Houston,TX,77034
St Francis De Sales Church,8200 Roos Rd,Houston,TX,77036
St Francis Xavier Church,PO Box 116,La Feria,TX,78559
St Gregory the Great,10500 Nold Dr,Houston,TX,77016
St Jerome Catholic Church,201 N Lazy Ln,Clute,TX,77531
St John Neumann Catholic Chr,5802 22nd St,Lubbock,TX,79407
St John Vianney Catholic Chr,3201 Sunrise Rd,Round Rock,TX,78665
St Joseph's Catholic Church,1907 Carolina St,Baytown,TX,77520
St Justin Martyr Catholic Comm,13350 Ashford Point Dr,Houston,TX,77082
St Mark Evangelist Church,5430 W Ridge Creek Dr,Houston,TX,77053
St Mary's Catholic Church,408 Washburn St,Taylor,TX,76574
St Matthew's Catholic Chr,9915 Hollister St,Houston,TX,77040
St Maximilian Kolbe Catholic,10135 West Rd,Houston,TX,77064
St Michael's Catholic Church,411 Paula Rd,McKinney,TX,75069
St Nicholas Charismatic Ctr,PO Box 230287,Houston,TX,77223
St Paul's Catholic Church,925 Yale St,River Oaks,TX,76114
St Peter Claver,6005 N Wayside Dr,Houston,TX,77028
St Philip Neri Church,PO Box 330190,Houston,TX,77233
St Philip of Jesus Catholic Ch,9700 Villita St,Houston,TX,77013
St Raphael Catholic Church,PO Box 630787,Houston,TX,77263
St Rose of Lima Catholic Chr,3600 Brinkman St,Houston,TX,77018
St Theresa Catholic Church,4311 Small Dr,Austin,TX,78731
St Thomas More Catholic Church,10205 Ranch Road 620 N,Austin,TX,78726
St Vincent De Paul Catholic,5819 W Pleasant Ridge Rd,Arlington,TX,76016
Bay Area Christian Church,PO Box 890045,Houston,TX,77289
Bellaire Christian Church,6610 Alder Dr,Houston,TX,77081
Bethany Christian Church,6282 Oram St,Dallas,TX,75214
First Christian Church-Houston,1601 Sunset Blvd,Houston,TX,77005
Kirkwood South Christian Chr,10811 Kirkfair Dr,Houston,TX,77089
Memorial Drive Christian Chr,11750 Memorial Dr,Houston,TX,77024
Oaks Christian Church,1216 Bethlehem St,Houston,TX,77018
Westbury Christian Church,Hillcroft St,Houston,TX,77035
Bammel Road Church of Christ,2700 Fm 1960 Rd W,Houston,TX,77068
Bellfort Church of Christ,6606 Bellfort St,Houston,TX,77087
Church of Christ,PO Box 705,Big Sandy,TX,75755
Church of Christ in Champions,13902 Cutten Rd,Houston,TX,77069
Church of Christ in Highland,2604 Hampton St,Houston,TX,77088
Church of Christ in Jersey Vlg,8810 Jones Rd,Houston,TX,77065
Church of Christ-Hidden Valley,9521 Sunnywood Dr,Houston,TX,77038
Clear Lake Church of Christ,938 El Dorado Blvd,Houston,TX,77062
Crestmont Park Church-Christ,5907 Selinsky Rd,Houston,TX,77048
Fifth Ward Church of Christ,4321 Stonewall St,Houston,TX,77020
Highland Heights Church-Christ,1005 W Little York Rd,Houston,TX,77091
Iglesia La Cruz Del Mundo,4719 Canal St,Houston,TX,77011
Impact Houston Church-Christ,1704 Weber St,Houston,TX,77007
Kashmere Garden Church-Christ,4315 Leffingwell St,Houston,TX,77026
Lindale Church of Christ,6502 Enid St,Houston,TX,77022
New Covenant Christian Church,10603 Blackhawk Blvd,Houston,TX,77089
North Wayside Church of Christ,7015 N Wayside Dr,Houston,TX,77028
Northwest Church of Christ,1141 N Willis St,Abilene,TX,79603
Scenic Woods Church of Christ,7300 Langley Rd,Houston,TX,77016
Shady Acres Church of Christ,730 W 26th St,Houston,TX,77008
South Union Church of Christ,7427 Ardmore St,Houston,TX,77054
Southside Church of Christ,4110 Preston Ave,Pasadena,TX,77505
Southwest Central Chr-Christ,4011 W Bellfort St,Houston,TX,77025
Spring Branch Christian Church,9055 Westview Dr,Houston,TX,77055
Studewood Church of Christ,301 E 31st St,Houston,TX,77018
Third Ward Church of Christ,2721 McIlhenny St,Houston,TX,77004
Trinity Garden Church-Christ,7725 Sandra St,Houston,TX,77016
West Houston Church of Christ,15415 West Rd,Houston,TX,77095
West University Church-Christ,3407 Bissonnet St,Houston,TX,77005
Westbury Church of Christ,10424 Hillcroft St,Houston,TX,77096
All Saints Angelican Church,PO Box 720400,Houston,TX,77272
Christ Church Cathedral,1117 Texas Ave,Houston,TX,77002
Christ the King Episcopal Chr,19330 Pinehurst Trail Dr,Humble,TX,77346
Church of the Ascension,2525 Seagler Rd,Houston,TX,77042
Church of the Epiphany,9600 S Gessner Dr,Houston,TX,77071
Emmanuel Episcopal Church,3 S Randolph St,San Angelo,TX,76903
Palmer Memorial Church,6221 Main St,Houston,TX,77030
Reformed Episcopal Chr of -,211 Byrne St,Houston,TX,77009
Santa Maria Virgen,Huntington Place Dr,Houston,TX,77099
St Andrew's Episcopal Church,2783 Valwood Pky,Farmers Branch,TX,75234
St Christophers Episcopal Chr,1656 Blalock Rd,Houston,TX,77080
St Cuthbert's Episcopal Church,15330 Willow River Dr,Houston,TX,77095
St Dunstan's Episcopal Church,14301 Stuebner Airline Rd,Houston,TX,77069
St Francis Episcopal,345 Piney Point Rd,Houston,TX,77024
St James Episcopal Church,PO Box 559,Conroe,TX,77305
St John the Divine Episcopal,2450 River Oaks Blvd,Houston,TX,77019
St Martin's Episcopal Church,717 Sage Rd,Houston,TX,77056
St Paul's Episcopal Church,1936 Drexel Dr,Katy,TX,77493
St Stephens Episcopal Church,PO Box 911313,Sherman,TX,75091
St Thomas Episcopal Church,906 George Bush Dr,College Station,TX,77840
First Church of the Nazarene,5000 S 31st St,Temple,TX,76502
Houston First Church of God,14400 Northwest Fwy,Houston,TX,77040
Houston Irvington Nazarene Chr,4413 Edison St,Houston,TX,77009
Iglesia De Cristo Elim,1431 Brittmoore Rd,Houston,TX,77043
New Providence Baptist Mssnry,3302 Simmons St,Houston,TX,77004
Springbranch Church-Nazarene,1001 Campbell Rd,Houston,TX,77055
Vietnamese Alliance Church,12343 Old Walters Rd,Houston,TX,77014
Copperfield Bible Church,15216 Fm 529 Rd,Houston,TX,77095
Friendship Community Bible Chr,11596 Beechnut St,Houston,TX,77072
Iglesia Bautista Libertad,6111 Breen Dr,Houston,TX,77086
Congregation Beth Israel,3901 Shoal Creek Blvd,Austin,TX,78756
Congregation Emanu El,1500 Sunset Blvd,Houston,TX,77005
Congregation or Ami,3342 Walnut Bend Ln,Houston,TX,77042
United Orthodox Synagogues,9001 Greenwillow St,Houston,TX,77096
Abiding Word Lutheran Church,17123 Red Oak Dr,Houston,TX,77090
Advent Lutheran Church,3232 S Cooper St,Arlington,TX,76015
Augustana Lutheran Church,PO Box 8464,Houston,TX,77288
Beautiful Savior Lutheran Chr,6830 S Pleasant Valley Rd,Austin,TX,78744
Bethlehem Lutheran Church,777 N 4th St,Beaumont,TX,77701
Christ Memorial Lutheran Chr,14200 Memorial Dr,Houston,TX,77079
Christ the King Lutheran Chr,3803 W Lake Houston Pky,Kingwood,TX,77339
Christ the Lord Lutheran Chr,4410 S Kirkwood Rd,Houston,TX,77072
Concordia Lutheran Church,3705 Harwood Rd,Bedford,TX,76021
Convenant Lutheran Church,3850 Barker Cypress Rd,Houston,TX,77084
Epiphany Lutheran Church,8101 Senate St,Houston,TX,77040
Family of Faith,16710 Fm 529 Rd,Houston,TX,77095
Gethsemane Lutheran Church,200 W Anderson Ln,Austin,TX,78752
Gloria Dei Lutheran Church,1706 Slide Rd,Lubbock,TX,79416
Holy Cross Lutheran Church,2711 Helena Ave,Nederland,TX,77627
Hosanna Lutheran Church,16526 Ella Blvd,Houston,TX,77090
House of Prayer Lutheran Chr,10226 Ironside Dr,San Antonio,TX,78230
Kinsmen Lutheran Church,12100 Champion Forest Dr,Houston,TX,77066
Memorial Drive Lutheran Church,12211 Memorial Dr,Houston,TX,77024
Memorial Lutheran Church,5810 3rd St,Katy,TX,77493
Messiah Lutheran Church,PO Box 797,Keller,TX,76244
Mt Olive Lutheran Church Lcms,10310 Scarsdale Blvd,Houston,TX,77089
Our Redeemer Lutheran Church,2505 W Northgate Dr,Irving,TX,75062
Our Savior Lutheran Church,PO Box 907,Rockwall,TX,75087
Prince of Peace Lutheran Chr,PO Box 306,Belton,TX,76513
Salem Evangelical Lutheran Chr,4930 W Bellfort St,Houston,TX,77035
St Andrew Lutheran Church,7420 FM-2673,Canyon Lake,TX,78133
St James Lutheran Church,PO Box 920523,Houston,TX,77292
St Luke's Lutheran Church,11025 Aldine Westfield Rd,Houston,TX,77093
St Matthew Lutheran Church,800 N New Rd,Waco,TX,76710
St Matthew's Lutheran Church,5709 Wedgwood Dr,Fort Worth,TX,76133
St Paul Lutheran Church,401 W 7th St,Taylor,TX,76574
St Philip Lutheran Church,9745 Bissonnet St,Houston,TX,77036
St Timothy Lutheran Church,11050 Montwood Dr,El Paso,TX,79936
Trinity Lutheran Church,3505 N Main St,Taylor,TX,76574
Zion Lutheran Church-Elca,3606 Beauchamp St,Houston,TX,77009
Airline United Methodist Chr,165 West Rd,Houston,TX,77037
Ashford United Methodist Chr,2201 S Dairy Ashford St,Houston,TX,77077
Bear Creek United Methodist,16000 Rippling Water Dr,Houston,TX,77084
Bering Memorial United Meth,1440 Harold St,Houston,TX,77006
Bethany United Methodist Chr,10010 Anderson Mill Rd,Austin,TX,78750
Blueridge United Methodist Chr,PO Box 330416,Houston,TX,77233
Calvary Methodist Church,4819 Denmark St,Houston,TX,77016
Canterbury United Methodist,PO Box 720722,Houston,TX,77272
Chapelwood United Methodist,300 Willow Dr,Lake Jackson,TX,77566
Christ United Methodist Church,3300 Austin Pky,Sugar Land,TX,77479
Clear Lake United Methodist,16335 El Camino Real,Houston,TX,77062
Cokesbury United Methodist Chr,10030 Scarsdale Blvd,Houston,TX,77089
Cornerstone United Methodist,7502 N Garland Ave,Garland,TX,75044
Disciples United Methodist Chr,12410 Hillcroft St,Houston,TX,77035
El Mesias Methodist Church,2816 Cetti St,Houston,TX,77009
Evangelist Chapel Ame Church,3401 Hondo St,Houston,TX,77051
Fair Haven United Methodist,1330 Gessner Dr,Houston,TX,77055
Fairbanks United Methodist Chr,14210 Aston St,Houston,TX,77040
First United Methodist Church,1709 State Highway 50,Commerce,TX,75428
Foundry United Methodist Chr,8350 Jones Rd,Houston,TX,77065
Gethsemane United Methodist,6856 Bellaire Blvd,Houston,TX,77074
Glenbrook United Methodist Chr,8635 Glen Valley Dr,Houston,TX,77061
Grace United Methodist Church,PO Box 369,Manvel,TX,77578
Holy Trinity Mthdst Chr-Day,13207 Orleans St,Houston,TX,77015
John Wesley United Methodist,8300 NE Zac Lentz Pky,Victoria,TX,77904
Lakewood United Methodist Chr,2443 Abrams Rd,Dallas,TX,75214
Love United Methodist Church,11255 Eastex Fwy,Houston,TX,77093
Memorial Drive United Meth,12955 Memorial Dr,Houston,TX,77079
Metropolitan Cme Church,6424 Cullen Blvd,Houston,TX,77021
Mission Bend Christian Academy,3710 Highway 6 S,Houston,TX,77082
Park Place United Methodist,3827 Broadway St,Houston,TX,77017
Payne Cathedral of Faith,2701 Lee St,Houston,TX,77026
Pleasantville United Methodist,8425 Tilgham St,Houston,TX,77029
Riverside United Methodist Chr,4920 Cullen Blvd,Houston,TX,77004
Sloan Memorial United Meth Chr,3102 Nance St,Houston,TX,77020
